25, "[{'time': -89, 'key': 'tango_single'}, {'time': -89, 'key': 'branches'}, {'time': -89, 'key': 'null_talisman'}, {'time': -89, 'key': 'tango_single'}, {'time': -89, 'key': 'faerie_fire'}, {'time': -89, 'key': 'tpscroll'}, {'time': 5, 'key': 'tango'}, {'time': 43, 'key': 'enchanted_mango'}, {'time': 96, 'key': 'circlet'}, {'time': 96, 'key': 'mantle'}, {'time': 106, 'key': 'null_talisman'}, {'time': 204, 'key': 'bottle'}, {'time': 283, 'key': 'boots'}, {'time': 397, 'key': 'blades_of_attack'}, {'time': 397, 'key': 'blades_of_attack'}, {'time': 399, 'key': 'clarity'}, {'time': 413, 'key': 'phase_boots'}, {'time': 420, 'key': 'clarity'}, {'time': 548, 'key': 'tpscroll'}, {'time': 634, 'key': 'tpscroll'}, {'time': 638, 'key': 'void_stone'}, {'time': 641, 'key': 'wind_lace'}, {'time': 802, 'key': 'staff_of_wizardry'}, {'time': 815, 'key': 'tpscroll'}, {'time': 829, 'key': 'cyclone'}, {'time': 832, 'key': 'clarity'}, {'time': 1046, 'key': 'shadow_amulet'}, {'time': 1047, 'key': 'invis_sword'}, {'time': 1047, 'key': 'claymore'}, {'time': 1122, 'key': 'tpscroll'}, {'time': 1246, 'key': 'tpscroll'}, {'time': 1420, 'key': 'clarity'}, {'time': 1422, 'key': 'tpscroll'}, {'time': 1427, 'key': 'staff_of_wizardry'}, {'time': 1427, 'key': 'ogre_axe'}, {'time': 1427, 'key': 'blade_of_alacrity'}, {'time': 1434, 'key': 'ultimate_scepter'}, {'time': 1434, 'key': 'point_booster'}, {'time': 1611, 'key': 'tpscroll'}, {'time': 1620, 'key': 'silver_edge'}, {'time': 1620, 'key': 'ultimate_orb'}, {'time': 1900, 'key': 'tpscroll'}, {'time': 1922, 'key': 'platemail'}, {'time': 1922, 'key': 'mystic_staff'}, {'time': 1933, 'key': 'shivas_guard'}]"
39, "[{'time': -89, 'key': 'tpscroll'}, {'time': -86, 'key': 'circlet'}, {'time': -85, 'key': 'mantle'}, {'time': -84, 'key': 'tango'}, {'time': -83, 'key': 'enchanted_mango'}, {'time': -83, 'key': 'tango'}, {'time': -82, 'key': 'branches'}, {'time': 185, 'key': 'bottle'}, {'time': 318, 'key': 'boots'}, {'time': 332, 'key': 'infused_raindrop'}, {'time': 334, 'key': 'clarity'}, {'time': 367, 'key': 'null_talisman'}, {'time': 402, 'key': 'magic_stick'}, {'time': 402, 'key': 'branches'}, {'time': 402, 'key': 'branches'}, {'time': 402, 'key': 'magic_wand'}, {'time': 442, 'key': 'circlet'}, {'time': 442, 'key': 'mantle'}, {'time': 531, 'key': 'null_talisman'}, {'time': 633, 'key': 'gloves'}, {'time': 634, 'key': 'belt_of_strength'}, {'time': 655, 'key': 'power_treads'}, {'time': 696, 'key': 'tpscroll'}, {'time': 731, 'key': 'clarity'}, {'time': 732, 'key': 'clarity'}, {'time': 783, 'key': 'tpscroll'}, {'time': 830, 'key': 'helm_of_iron_will'}, {'time': 869, 'key': 'tpscroll'}, {'time': 877, 'key': 'tpscroll'}, {'time': 998, 'key': 'point_booster'}, {'time': 1031, 'key': 'tpscroll'}, {'time': 1055, 'key': 'veil_of_discord'}, {'time': 1142, 'key': 'staff_of_wizardry'}, {'time': 1142, 'key': 'ogre_axe'}, {'time': 1255, 'key': 'blade_of_alacrity'}, {'time': 1289, 'key': 'ultimate_scepter'}, {'time': 1441, 'key': 'ring_of_health'}, {'time': 1441, 'key': 'pers'}, {'time': 1441, 'key': 'void_stone'}, {'time': 1442, 'key': 'tpscroll'}, {'time': 1591, 'key': 'tpscroll'}, {'time': 1594, 'key': 'tpscroll'}, {'time': 1913, 'key': 'ultimate_orb'}, {'time': 1918, 'key': 'energy_booster'}, {'time': 1946, 'key': 'sphere'}]"
106, "[{'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'tpscroll'}, {'time': -89, 'key': 'stout_shield'}, {'time': -89, 'key': 'flask'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': 86, 'key': 'quelling_blade'}, {'time': 87, 'key': 'magic_stick'}, {'time': 197, 'key': 'tango'}, {'time': 198, 'key': 'circlet'}, {'time': 198, 'key': 'slippers'}, {'time': 199, 'key': 'wraith_band'}, {'time': 282, 'key': 'sobi_mask'}, {'time': 283, 'key': 'ring_of_basilius'}, {'time': 283, 'key': 'ring_of_protection'}, {'time': 332, 'key': 'boots'}, {'time': 365, 'key': 'ring_of_aquila'}, {'time': 436, 'key': 'bottle'}, {'time': 586, 'key': 'tpscroll'}, {'time': 702, 'key': 'travel_boots'}, {'time': 1262, 'key': 'relic'}, {'time': 1358, 'key': 'radiance'}, {'time': 1588, 'key': 'blink'}, {'time': 1812, 'key': 'point_booster'}, {'time': 1812, 'key': 'energy_booster'}, {'time': 1861, 'key': 'soul_booster'}, {'time': 1861, 'key': 'vitality_booster'}]"
110, "[{'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'flask'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': 129, 'key': 'tpscroll'}, {'time': 132, 'key': 'wind_lace'}, {'time': 240, 'key': 'flask'}, {'time': 336, 'key': 'ring_of_regen'}, {'time': 374, 'key': 'boots'}, {'time': 375, 'key': 'tpscroll'}, {'time': 468, 'key': 'infused_raindrop'}, {'time': 495, 'key': 'tpscroll'}, {'time': 600, 'key': 'tome_of_knowledge'}, {'time': 631, 'key': 'ring_of_regen'}, {'time': 661, 'key': 'tpscroll'}, {'time': 721, 'key': 'circlet'}, {'time': 721, 'key': 'ring_of_protection'}, {'time': 761, 'key': 'urn_of_shadows'}, {'time': 778, 'key': 'tpscroll'}, {'time': 848, 'key': 'tpscroll'}, {'time': 852, 'key': 'ward_sentry'}, {'time': 860, 'key': 'ward_observer'}, {'time': 861, 'key': 'ward_sentry'}, {'time': 861, 'key': 'dust'}, {'time': 1021, 'key': 'tranquil_boots'}, {'time': 1023, 'key': 'tpscroll'}, {'time': 1065, 'key': 'tpscroll'}, {'time': 1151, 'key': 'vitality_booster'}, {'time': 1201, 'key': 'wind_lace'}, {'time': 1218, 'key': 'tpscroll'}, {'time': 1218, 'key': 'tpscroll'}, {'time': 1246, 'key': 'spirit_vessel'}, {'time': 1298, 'key': 'tpscroll'}, {'time': 1317, 'key': 'tpscroll'}, {'time': 1319, 'key': 'tome_of_knowledge'}, {'time': 1381, 'key': 'smoke_of_deceit'}, {'time': 1585, 'key': 'ward_observer'}, {'time': 1586, 'key': 'ward_observer'}, {'time': 1589, 'key': 'ward_sentry'}, {'time': 1589, 'key': 'ward_sentry'}, {'time': 1624, 'key': 'platemail'}, {'time': 1916, 'key': 'mystic_staff'}, {'time': 1938, 'key': 'shivas_guard'}]"
17, "[{'time': -89, 'key': 'null_talisman'}, {'time': -89, 'key': 'branches'}, {'time': -89, 'key': 'faerie_fire'}, {'time': -89, 'key': 'tango_single'}, {'time': -89, 'key': 'tango_single'}, {'time': -89, 'key': 'tpscroll'}, {'time': 10, 'key': 'flask'}, {'time': 188, 'key': 'bottle'}, {'time': 222, 'key': 'circlet'}, {'time': 233, 'key': 'mantle'}, {'time': 332, 'key': 'null_talisman'}, {'time': 374, 'key': 'boots'}, {'time': 437, 'key': 'clarity'}, {'time': 438, 'key': 'clarity'}, {'time': 439, 'key': 'magic_stick'}, {'time': 530, 'key': 'robe'}, {'time': 550, 'key': 'tpscroll'}, {'time': 607, 'key': 'power_treads'}, {'time': 607, 'key': 'gloves'}, {'time': 670, 'key': 'robe'}, {'time': 680, 'key': 'tpscroll'}, {'time': 829, 'key': 'staff_of_wizardry'}, {'time': 849, 'key': 'tpscroll'}, {'time': 967, 'key': 'void_stone'}, {'time': 989, 'key': 'wind_lace'}, {'time': 1083, 'key': 'staff_of_wizardry'}, {'time': 1135, 'key': 'cyclone'}, {'time': 1151, 'key': 'kaya'}, {'time': 1262, 'key': 'quarterstaff'}, {'time': 1263, 'key': 'sobi_mask'}, {'time': 1280, 'key': 'oblivion_staff'}, {'time': 1280, 'key': 'robe'}, {'time': 1313, 'key': 'tpscroll'}, {'time': 1356, 'key': 'tpscroll'}, {'time': 1357, 'key': 'robe'}, {'time': 1394, 'key': 'sobi_mask'}, {'time': 1508, 'key': 'quarterstaff'}, {'time': 1538, 'key': 'oblivion_staff'}, {'time': 1538, 'key': 'orchid'}, {'time': 1588, 'key': 'ring_of_health'}, {'time': 1588, 'key': 'pers'}, {'time': 1588, 'key': 'void_stone'}, {'time': 1743, 'key': 'tpscroll'}, {'time': 1914, 'key': 'vitality_booster'}, {'time': 1914, 'key': 'energy_booster'}, {'time': 1914, 'key': 'soul_booster'}, {'time': 1914, 'key': 'point_booster'}, {'time': 1940, 'key': 'bloodstone'}]"
83, "[{'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': -89, 'key': 'orb_of_venom'}, {'time': 56, 'key': 'tango'}, {'time': 57, 'key': 'ward_sentry'}, {'time': 122, 'key': 'magic_stick'}, {'time': 231, 'key': 'ward_observer'}, {'time': 233, 'key': 'ward_sentry'}, {'time': 244, 'key': 'flask'}, {'time': 246, 'key': 'flask'}, {'time': 350, 'key': 'ward_observer'}, {'time': 353, 'key': 'ward_sentry'}, {'time': 353, 'key': 'flask'}, {'time': 354, 'key': 'tango'}, {'time': 356, 'key': 'tpscroll'}, {'time': 360, 'key': 'enchanted_mango'}, {'time': 360, 'key': 'enchanted_mango'}, {'time': 496, 'key': 'boots'}, {'time': 547, 'key': 'tpscroll'}, {'time': 547, 'key': 'tpscroll'}, {'time': 632, 'key': 'ward_observer'}, {'time': 633, 'key': 'ward_observer'}, {'time': 633, 'key': 'ward_sentry'}, {'time': 639, 'key': 'smoke_of_deceit'}, {'time': 642, 'key': 'enchanted_mango'}, {'time': 659, 'key': 'tpscroll'}, {'time': 662, 'key': 'clarity'}, {'time': 662, 'key': 'clarity'}, {'time': 810, 'key': 'ward_sentry'}, {'time': 810, 'key': 'ward_observer'}, {'time': 811, 'key': 'tpscroll'}, {'time': 811, 'key': 'tpscroll'}, {'time': 815, 'key': 'ward_observer'}, {'time': 931, 'key': 'ward_sentry'}, {'time': 931, 'key': 'ward_sentry'}, {'time': 987, 'key': 'wind_lace'}, {'time': 987, 'key': 'ring_of_regen'}, {'time': 1028, 'key': 'clarity'}, {'time': 1028, 'key': 'clarity'}, {'time': 1029, 'key': 'ward_observer'}, {'time': 1030, 'key': 'ward_sentry'}, {'time': 1036, 'key': 'sobi_mask'}, {'time': 1076, 'key': 'tranquil_boots'}, {'time': 1113, 'key': 'ward_sentry'}, {'time': 1115, 'key': 'tpscroll'}, {'time': 1361, 'key': 'ward_observer'}, {'time': 1361, 'key': 'ward_observer'}, {'time': 1361, 'key': 'ward_sentry'}, {'time': 1362, 'key': 'dust'}, {'time': 1584, 'key': 'ogre_axe'}, {'time': 1584, 'key': 'staff_of_wizardry'}, {'time': 1585, 'key': 'ring_of_regen'}, {'time': 1587, 'key': 'clarity'}, {'time': 1591, 'key': 'clarity'}, {'time': 1603, 'key': 'meteor_hammer'}, {'time': 1628, 'key': 'tpscroll'}, {'time': 1628, 'key': 'tpscroll'}, {'time': 1709, 'key': 'ward_observer'}, {'time': 1709, 'key': 'ward_sentry'}, {'time': 1751, 'key': 'ward_sentry'}, {'time': 1824, 'key': 'ward_observer'}, {'time': 1825, 'key': 'ward_sentry'}, {'time': 1825, 'key': 'ward_sentry'}, {'time': 1830, 'key': 'tome_of_knowledge'}, {'time': 1830, 'key': 'ward_observer'}, {'time': 1831, 'key': 'ward_sentry'}, {'time': 1856, 'key': 'ward_sentry'}, {'time': 1856, 'key': 'ward_sentry'}, {'time': 1859, 'key': 'flask'}, {'time': 1859, 'key': 'flask'}, {'time': 1859, 'key': 'flask'}, {'time': 1859, 'key': 'flask'}, {'time': 1859, 'key': 'flask'}]"
82, "[{'time': -89, 'key': 'branches'}, {'time': -89, 'key': 'circlet'}, {'time': -89, 'key': 'circlet'}, {'time': -89, 'key': 'quelling_blade'}, {'time': -89, 'key': 'tango_single'}, {'time': -89, 'key': 'tpscroll'}, {'time': 73, 'key': 'flask'}, {'time': 182, 'key': 'slippers'}, {'time': 184, 'key': 'slippers'}, {'time': 186, 'key': 'wraith_band'}, {'time': 186, 'key': 'circlet'}, {'time': 198, 'key': 'slippers'}, {'time': 208, 'key': 'wraith_band'}, {'time': 311, 'key': 'boots_of_elves'}, {'time': 337, 'key': 'wraith_band'}, {'time': 369, 'key': 'boots'}, {'time': 370, 'key': 'flask'}, {'time': 449, 'key': 'gloves'}, {'time': 466, 'key': 'power_treads'}, {'time': 668, 'key': 'blink'}, {'time': 766, 'key': 'tpscroll'}, {'time': 862, 'key': 'tpscroll'}, {'time': 1019, 'key': 'eagle'}, {'time': 1070, 'key': 'ghost'}, {'time': 1071, 'key': 'tpscroll'}, {'time': 1105, 'key': 'ethereal_blade'}, {'time': 1192, 'key': 'tpscroll'}, {'time': 1280, 'key': 'ultimate_orb'}, {'time': 1414, 'key': 'tpscroll'}, {'time': 1458, 'key': 'boots'}, {'time': 1458, 'key': 'travel_boots'}, {'time': 1479, 'key': 'mystic_staff'}, {'time': 1479, 'key': 'sheepstick'}, {'time': 1479, 'key': 'void_stone'}, {'time': 1850, 'key': 'boots'}, {'time': 1850, 'key': 'travel_boots'}]"
84, "[{'time': -89, 'key': 'tpscroll'}, {'time': -83, 'key': 'stout_shield'}, {'time': -82, 'key': 'tango'}, {'time': -82, 'key': 'tango'}, {'time': -82, 'key': 'enchanted_mango'}, {'time': -81, 'key': 'enchanted_mango'}, {'time': -81, 'key': 'enchanted_mango'}, {'time': 104, 'key': 'boots'}, {'time': 211, 'key': 'arcane_boots'}, {'time': 211, 'key': 'energy_booster'}, {'time': 374, 'key': 'cloak'}, {'time': 375, 'key': 'magic_stick'}, {'time': 450, 'key': 'tpscroll'}, {'time': 477, 'key': 'branches'}, {'time': 477, 'key': 'branches'}, {'time': 478, 'key': 'magic_wand'}, {'time': 478, 'key': 'magic_stick'}, {'time': 480, 'key': 'ring_of_regen'}, {'time': 604, 'key': 'ring_of_health'}, {'time': 604, 'key': 'tpscroll'}, {'time': 628, 'key': 'hood_of_defiance'}, {'time': 709, 'key': 'void_stone'}, {'time': 724, 'key': 'smoke_of_deceit'}, {'time': 725, 'key': 'tpscroll'}, {'time': 755, 'key': 'tome_of_knowledge'}, {'time': 911, 'key': 'tpscroll'}, {'time': 994, 'key': 'aether_lens'}, {'time': 995, 'key': 'tpscroll'}, {'time': 995, 'key': 'tpscroll'}, {'time': 1129, 'key': 'ogre_axe'}, {'time': 1171, 'key': 'point_booster'}, {'time': 1260, 'key': 'blade_of_alacrity'}, {'time': 1336, 'key': 'staff_of_wizardry'}, {'time': 1337, 'key': 'ultimate_scepter'}, {'time': 1531, 'key': 'staff_of_wizardry'}, {'time': 1545, 'key': 'kaya'}, {'time': 1545, 'key': 'robe'}, {'time': 1550, 'key': 'tpscroll'}, {'time': 1753, 'key': 'ghost'}]"
25, "[{'time': -89, 'key': 'ward_observer'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'flask'}, {'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'circlet'}, {'time': -89, 'key': 'tpscroll'}, {'time': 103, 'key': 'mantle'}, {'time': 104, 'key': 'enchanted_mango'}, {'time': 105, 'key': 'enchanted_mango'}, {'time': 109, 'key': 'null_talisman'}, {'time': 210, 'key': 'tpscroll'}, {'time': 215, 'key': 'ward_sentry'}, {'time': 319, 'key': 'tpscroll'}, {'time': 366, 'key': 'boots'}, {'time': 446, 'key': 'tpscroll'}, {'time': 498, 'key': 'clarity'}, {'time': 498, 'key': 'clarity'}, {'time': 555, 'key': 'ward_sentry'}, {'time': 604, 'key': 'bottle'}, {'time': 639, 'key': 'tpscroll'}, {'time': 639, 'key': 'tpscroll'}, {'time': 714, 'key': 'arcane_boots'}, {'time': 714, 'key': 'energy_booster'}, {'time': 727, 'key': 'ward_observer'}, {'time': 797, 'key': 'clarity'}, {'time': 824, 'key': 'ward_sentry'}, {'time': 862, 'key': 'void_stone'}, {'time': 874, 'key': 'aether_lens'}, {'time': 910, 'key': 'clarity'}, {'time': 910, 'key': 'clarity'}, {'time': 911, 'key': 'smoke_of_deceit'}, {'time': 1040, 'key': 'shadow_amulet'}, {'time': 1095, 'key': 'tpscroll'}, {'time': 1171, 'key': 'claymore'}, {'time': 1178, 'key': 'invis_sword'}, {'time': 1286, 'key': 'point_booster'}, {'time': 1298, 'key': 'staff_of_wizardry'}, {'time': 1387, 'key': 'tome_of_knowledge'}, {'time': 1411, 'key': 'ogre_axe'}, {'time': 1458, 'key': 'blade_of_alacrity'}, {'time': 1460, 'key': 'clarity'}, {'time': 1478, 'key': 'ultimate_scepter'}, {'time': 1479, 'key': 'tpscroll'}, {'time': 1657, 'key': 'point_booster'}, {'time': 1784, 'key': 'vitality_booster'}, {'time': 1785, 'key': 'soul_booster'}, {'time': 1785, 'key': 'energy_booster'}, {'time': 1852, 'key': 'tpscroll'}]"
70, "[{'time': -89, 'key': 'stout_shield'}, {'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'tpscroll'}, {'time': -84, 'key': 'branches'}, {'time': -84, 'key': 'branches'}, {'time': -83, 'key': 'enchanted_mango'}, {'time': 98, 'key': 'boots'}, {'time': 111, 'key': 'tango'}, {'time': 122, 'key': 'tango'}, {'time': 253, 'key': 'bottle'}, {'time': 260, 'key': 'magic_stick'}, {'time': 261, 'key': 'tpscroll'}, {'time': 294, 'key': 'magic_wand'}, {'time': 431, 'key': 'blades_of_attack'}, {'time': 431, 'key': 'phase_boots'}, {'time': 431, 'key': 'blades_of_attack'}, {'time': 473, 'key': 'tpscroll'}, {'time': 656, 'key': 'tpscroll'}, {'time': 702, 'key': 'blink'}, {'time': 882, 'key': 'tpscroll'}, {'time': 930, 'key': 'mithril_hammer'}, {'time': 932, 'key': 'tpscroll'}, {'time': 986, 'key': 'basher'}, {'time': 986, 'key': 'belt_of_strength'}, {'time': 1072, 'key': 'tpscroll'}, {'time': 1385, 'key': 'staff_of_wizardry'}, {'time': 1385, 'key': 'ogre_axe'}, {'time': 1385, 'key': 'blade_of_alacrity'}, {'time': 1405, 'key': 'ultimate_scepter'}, {'time': 1405, 'key': 'point_booster'}]"
20, "[{'time': -89, 'key': 'branches'}, {'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': 127, 'key': 'ward_observer'}, {'time': 127, 'key': 'tango'}, {'time': 128, 'key': 'clarity'}, {'time': 167, 'key': 'tpscroll'}, {'time': 237, 'key': 'ward_observer'}, {'time': 241, 'key': 'tpscroll'}, {'time': 315, 'key': 'ward_observer'}, {'time': 442, 'key': 'boots'}, {'time': 478, 'key': 'ward_observer'}, {'time': 480, 'key': 'magic_stick'}, {'time': 484, 'key': 'clarity'}, {'time': 588, 'key': 'tpscroll'}, {'time': 589, 'key': 'ward_observer'}, {'time': 591, 'key': 'ward_sentry'}, {'time': 673, 'key': 'ward_sentry'}, {'time': 674, 'key': 'branches'}, {'time': 675, 'key': 'infused_raindrop'}, {'time': 678, 'key': 'smoke_of_deceit'}, {'time': 692, 'key': 'magic_wand'}, {'time': 733, 'key': 'ward_sentry'}, {'time': 786, 'key': 'belt_of_strength'}, {'time': 787, 'key': 'tpscroll'}, {'time': 787, 'key': 'tpscroll'}, {'time': 871, 'key': 'ward_observer'}, {'time': 871, 'key': 'ward_sentry'}, {'time': 871, 'key': 'clarity'}, {'time': 906, 'key': 'tpscroll'}, {'time': 911, 'key': 'circlet'}, {'time': 994, 'key': 'ward_observer'}, {'time': 996, 'key': 'ring_of_protection'}, {'time': 1072, 'key': 'urn_of_shadows'}, {'time': 1124, 'key': 'ward_sentry'}, {'time': 1134, 'key': 'ward_observer'}, {'time': 1135, 'key': 'tpscroll'}, {'time': 1135, 'key': 'tpscroll'}, {'time': 1191, 'key': 'ward_sentry'}, {'time': 1191, 'key': 'ward_sentry'}, {'time': 1258, 'key': 'gloves'}, {'time': 1262, 'key': 'ward_observer'}, {'time': 1289, 'key': 'power_treads'}, {'time': 1395, 'key': 'ward_sentry'}, {'time': 1396, 'key': 'ward_observer'}, {'time': 1457, 'key': 'ring_of_health'}, {'time': 1535, 'key': 'ward_observer'}, {'time': 1535, 'key': 'ward_sentry'}, {'time': 1537, 'key': 'tpscroll'}, {'time': 1609, 'key': 'ward_sentry'}, {'time': 1638, 'key': 'ward_sentry'}, {'time': 1638, 'key': 'ward_sentry'}, {'time': 1681, 'key': 'ward_observer'}, {'time': 1683, 'key': 'ward_sentry'}, {'time': 1732, 'key': 'cloak'}, {'time': 1734, 'key': 'ward_sentry'}, {'time': 1771, 'key': 'ring_of_regen'}, {'time': 1801, 'key': 'ward_observer'}, {'time': 1824, 'key': 'hood_of_defiance'}, {'time': 1885, 'key': 'ring_of_regen'}, {'time': 1885, 'key': 'branches'}, {'time': 1900, 'key': 'headdress'}, {'time': 1907, 'key': 'pipe'}]"
20, "[{'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'flask'}, {'time': -89, 'key': 'faerie_fire'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': 84, 'key': 'magic_stick'}, {'time': 156, 'key': 'clarity'}, {'time': 157, 'key': 'tango'}, {'time': 192, 'key': 'ward_sentry'}, {'time': 301, 'key': 'boots'}, {'time': 422, 'key': 'circlet'}, {'time': 422, 'key': 'slippers'}, {'time': 423, 'key': 'wraith_band'}, {'time': 424, 'key': 'infused_raindrop'}, {'time': 446, 'key': 'tpscroll'}, {'time': 498, 'key': 'infused_raindrop'}, {'time': 574, 'key': 'tpscroll'}, {'time': 577, 'key': 'branches'}, {'time': 577, 'key': 'branches'}, {'time': 615, 'key': 'tpscroll'}, {'time': 647, 'key': 'magic_wand'}, {'time': 677, 'key': 'ward_sentry'}, {'time': 734, 'key': 'sobi_mask'}, {'time': 734, 'key': 'ring_of_basilius'}, {'time': 734, 'key': 'ring_of_protection'}, {'time': 749, 'key': 'ward_observer'}, {'time': 781, 'key': 'ring_of_aquila'}, {'time': 874, 'key': 'flask'}, {'time': 882, 'key': 'boots_of_elves'}, {'time': 912, 'key': 'gloves'}, {'time': 992, 'key': 'power_treads'}, {'time': 1018, 'key': 'infused_raindrop'}, {'time': 1063, 'key': 'tpscroll'}, {'time': 1120, 'key': 'tpscroll'}, {'time': 1361, 'key': 'shadow_amulet'}, {'time': 1361, 'key': 'tpscroll'}, {'time': 1589, 'key': 'claymore'}, {'time': 1596, 'key': 'tpscroll'}, {'time': 1616, 'key': 'invis_sword'}]"
7, "[{'time': -89, 'key': 'stout_shield'}, {'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': 45, 'key': 'magic_stick'}, {'time': 164, 'key': 'boots'}, {'time': 298, 'key': 'ring_of_regen'}, {'time': 298, 'key': 'gauntlets'}, {'time': 298, 'key': 'gauntlets'}, {'time': 298, 'key': 'soul_ring'}, {'time': 387, 'key': 'branches'}, {'time': 387, 'key': 'branches'}, {'time': 446, 'key': 'gloves'}, {'time': 446, 'key': 'power_treads'}, {'time': 446, 'key': 'belt_of_strength'}, {'time': 493, 'key': 'magic_wand'}, {'time': 693, 'key': 'blink'}, {'time': 799, 'key': 'ogre_axe'}, {'time': 799, 'key': 'tpscroll'}, {'time': 803, 'key': 'tpscroll'}, {'time': 1049, 'key': 'tpscroll'}, {'time': 1057, 'key': 'mithril_hammer'}, {'time': 1144, 'key': 'smoke_of_deceit'}, {'time': 1153, 'key': 'black_king_bar'}, {'time': 1166, 'key': 'tpscroll'}, {'time': 1256, 'key': 'broadsword'}, {'time': 1268, 'key': 'clarity'}, {'time': 1388, 'key': 'blades_of_attack'}, {'time': 1388, 'key': 'clarity'}, {'time': 1416, 'key': 'lesser_crit'}, {'time': 1449, 'key': 'tpscroll'}, {'time': 1607, 'key': 'tpscroll'}]"
3, "[{'time': -89, 'key': 'tango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'enchanted_mango'}, {'time': -89, 'key': 'tpscroll'}, {'time': -89, 'key': 'ward_observer'}, {'time': -89, 'key': 'clarity'}, {'time': 32, 'key': 'magic_stick'}, {'time': 128, 'key': 'boots'}, {'time': 303, 'key': 'ward_observer'}, {'time': 303, 'key': 'ward_observer'}, {'time': 357, 'key': 'ward_observer'}, {'time': 359, 'key': 'smoke_of_deceit'}, {'time': 360, 'key': 'wind_lace'}, {'time': 360, 'key': 'clarity'}, {'time': 366, 'key': 'clarity'}, {'time': 458, 'key': 'ward_observer'}, {'time': 459, 'key': 'tpscroll'}, {'time': 569, 'key': 'infused_raindrop'}, {'time': 613, 'key': 'ward_observer'}, {'time': 614, 'key': 'tome_of_knowledge'}, {'time': 687, 'key': 'ward_sentry'}, {'time': 688, 'key': 'ward_sentry'}, {'time': 727, 'key': 'tpscroll'}, {'time': 803, 'key': 'ward_sentry'}, {'time': 804, 'key': 'ward_sentry'}, {'time': 865, 'key': 'ward_observer'}, {'time': 934, 'key': 'ward_sentry'}, {'time': 935, 'key': 'infused_raindrop'}, {'time': 941, 'key': 'tpscroll'}, {'time': 997, 'key': 'tranquil_boots'}, {'time': 997, 'key': 'ring_of_regen'}, {'time': 997, 'key': 'ward_observer'}, {'time': 1009, 'key': 'tpscroll'}, {'time': 1063, 'key': 'smoke_of_deceit'}, {'time': 1144, 'key': 'ward_observer'}, {'time': 1144, 'key': 'ward_sentry'}, {'time': 1207, 'key': 'tome_of_knowledge'}, {'time': 1208, 'key': 'ward_sentry'}, {'time': 1260, 'key': 'ward_observer'}, {'time': 1260, 'key': 'ward_sentry'}, {'time': 1372, 'key': 'ward_sentry'}, {'time': 1431, 'key': 'energy_booster'}, {'time': 1459, 'key': 'ward_observer'}, {'time': 1493, 'key': 'ward_sentry'}, {'time': 1502, 'key': 'ward_sentry'}, {'time': 1559, 'key': 'ward_observer'}]"
